lr,batch_size,epoch,wxh-stride,acc,loss,trial_num
0.01,32.0,15.0,25x25-10,0.9973684210526315,0.013619927839624776,4.5
0.01,32.0,15.0,5x60-10,0.9914405010438412,0.03401895215749391,4.5
0.01,32.0,20.0,15x15-10,0.9964948453608248,0.06260310981615476,4.5
0.01,32.0,20.0,20x20-10,0.9987288135593222,0.004113034540372004,4.5
0.01,32.0,20.0,25x25-10,0.9997807017543859,0.0026658194041010576,4.5
0.01,32.0,20.0,5x60-10,0.9916492693110646,0.03364345051350635,4.5
0.01,64.0,10.0,15x15-10,0.9942268041237113,0.021824093951363466,4.5
0.01,64.0,10.0,20x20-10,0.998728813559322,0.008958140323329644,4.5
0.01,64.0,10.0,25x25-10,0.9956140350877194,0.06350978072860017,4.5
0.01,64.0,10.0,5x60-10,0.9926931106471816,0.0276440962761626,4.5
0.01,64.0,15.0,15x15-10,0.9929896907216496,0.025471179663509248,4.5
0.01,64.0,15.0,20x20-10,0.9991525423728813,0.004325832310723854,4.5
0.01,64.0,15.0,25x25-10,0.9940789473684211,0.04805891557743962,4.5
0.01,64.0,15.0,5x60-10,0.9947807933194156,0.021509282033548516,4.5
0.01,64.0,20.0,15x15-10,0.9940206185567011,0.023332289828431385,4.5
0.01,64.0,20.0,20x20-10,0.9989406779661018,0.005018455804111,4.5
0.01,64.0,20.0,25x25-10,0.9984649122807017,0.028049139423569614,4.5
0.01,64.0,20.0,5x60-10,0.9926931106471816,0.023458841803858377,4.5
0.01,128.0,10.0,15x15-10,0.9911340206185567,0.03879941123595927,4.5
0.01,128.0,10.0,20x20-10,0.9995762711864407,0.00243042232687003,4.5
0.01,128.0,10.0,25x25-10,0.9989035087719298,0.005415396345051704,4.5
0.01,128.0,10.0,5x60-10,0.9941544885177453,0.01972181231540162,4.5
0.01,128.0,15.0,15x15-10,0.9964948453608248,0.011218856574851088,4.5
0.01,128.0,15.0,20x20-10,0.9963983050847458,0.01070099144926644,4.5
0.01,128.0,15.0,25x25-10,0.9993421052631579,0.001925363434565952,4.5
0.01,128.0,15.0,5x60-10,0.9970772442588727,0.00816014549418469,4.5
0.01,128.0,20.0,15x15-10,0.9975257731958763,0.012255342928983736,4.5
0.01,128.0,20.0,20x20-10,0.9997881355932204,0.001306620508330525,4.5
0.01,128.0,20.0,25x25-10,0.9993421052631579,0.001848905511542398,4.5
0.01,128.0,20.0,5x60-10,0.9964509394572024,0.00911234207014786,4.5
