lr,batch_size,epoch,wxh-stride,acc,loss,trial_num
0.01,128.0,10.0,25x25-10,0.9384466019417476,0.24140362636651852,4.5
0.01,128.0,10.0,5x60-10,0.31243042671614096,1.8360918235778805,4.5
0.01,128.0,15.0,15x15-10,0.9988970588235293,0.011787045048549771,4.5
0.01,128.0,15.0,20x20-10,0.9981203007518797,0.018357834974303842,4.5
0.01,128.0,15.0,25x25-10,0.9992233009708738,0.009873483245028184,4.5
0.01,128.0,15.0,5x60-10,0.45361781076066787,1.4108419024944305,4.5
0.01,128.0,20.0,15x15-10,0.9983455882352942,0.00904755734372884,4.5
0.01,128.0,20.0,20x20-10,0.9998120300751878,0.004825366316363215,4.5
0.01,128.0,20.0,25x25-10,0.996116504854369,0.02151820794999366,4.5
0.01,128.0,20.0,5x60-10,0.8133580705009276,0.5569761607050896,4.5
