lr,batch_size,epoch,wxh-stride,acc,loss,trial_num
0.01,64.0,10.0,15x15-10,0.9948529411764706,0.027140715746625372,2.0
0.01,64.0,10.0,20x20-10,0.9973684210526315,0.010329649065549045,2.0
0.01,64.0,10.0,25x25-10,0.9976699029126213,0.12381903155975224,2.0
0.01,64.0,10.0,5x60-10,0.9970315398886826,0.014839828535736566,2.0
0.01,64.0,15.0,15x15-10,0.9992647058823529,0.0018958025383249658,2.0
0.01,64.0,15.0,20x20-10,0.9992481203007518,0.033827342101034844,2.0
0.01,64.0,15.0,25x25-10,0.9976699029126215,0.08712797550526577,2.0
0.01,64.0,15.0,5x60-10,0.9962894248608535,0.08427754319677155,2.0
0.01,64.0,20.0,15x15-10,0.9922794117647058,0.03421940348917916,2.0
0.01,64.0,20.0,20x20-10,1.0,0.0003934684029647744,2.0
0.01,64.0,20.0,25x25-10,0.9933980582524272,0.24692977783318687,2.0
0.01,64.0,20.0,5x60-10,0.9992578849721706,0.0033802290318110154,2.0
0.01,128.0,10.0,15x15-10,1.0,0.0002725844855012838,2.0
0.01,128.0,10.0,20x20-10,0.9996240601503759,0.010998185979551637,2.0
0.01,128.0,10.0,25x25-10,0.9502912621359224,0.8581028019328368,2.0
0.01,128.0,10.0,5x60-10,0.9959183673469388,0.07612890233984218,2.0
0.01,128.0,15.0,15x15-10,0.9996323529411765,0.0022391390918346586,2.0
0.01,128.0,15.0,20x20-10,1.0,0.0012108171224826947,2.0
0.01,128.0,15.0,25x25-10,0.996116504854369,0.42466228083503665,2.0
0.01,128.0,15.0,5x60-10,0.9981447124304268,0.014719442499044815,2.0
0.01,128.0,20.0,15x15-10,0.9974264705882353,0.015810898172931045,2.0
0.01,128.0,20.0,20x20-10,0.9996240601503759,0.006881348020833684,2.0
0.01,128.0,20.0,25x25-10,0.9957281553398059,0.5877451276694774,2.0
0.01,128.0,20.0,5x60-10,0.9992578849721706,0.005477004662388936,2.0
